shift_id,zone_id,log_text,handover_quality,timestamp
SHIFT-130,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-07T05:06:13.789862
SHIFT-130,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-07T05:06:13.789862
SHIFT-130,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-07T05:06:13.789862
SHIFT-130,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-07T05:06:13.789862
SHIFT-130,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-07T05:06:13.789862
SHIFT-130,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-07T05:06:13.789862
SHIFT-130,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-07T05:06:13.789862
SHIFT-131,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,FAIR,2026-07-07T06:06:13.789862
SHIFT-131,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-07T06:06:13.789862
SHIFT-131,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-07T06:06:13.789862
SHIFT-131,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-07T06:06:13.789862
SHIFT-131,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-07T06:06:13.789862
SHIFT-131,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-07T06:06:13.789862
SHIFT-131,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-07T06:06:13.789862
SHIFT-131,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,FAIR,2026-07-07T06:06:13.789862
SHIFT-131,Z-9,Zone Utilities Area inspected. Parameters nominal.,FAIR,2026-07-07T06:06:13.789862
SHIFT-131,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-07T06:06:13.789862
SHIFT-132,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-07T07:06:13.789862
SHIFT-132,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-07T07:06:13.789862
SHIFT-132,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-07T07:06:13.789862
SHIFT-132,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-07T07:06:13.789862
SHIFT-132,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-07T07:06:13.789862
SHIFT-132,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-07T07:06:13.789862
SHIFT-132,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-07T07:06:13.789862
SHIFT-132,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,FAIR,2026-07-07T07:06:13.789862
SHIFT-132,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-07T07:06:13.789862
SHIFT-132,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-07T07:06:13.789862
SHIFT-133,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-07T08:06:13.789862
SHIFT-133,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-07T08:06:13.789862
SHIFT-133,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-07T08:06:13.789862
SHIFT-133,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-07T08:06:13.789862
SHIFT-133,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-07T08:06:13.789862
SHIFT-133,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-07T08:06:13.789862
SHIFT-133,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-07T08:06:13.789862
SHIFT-133,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-07T08:06:13.789862
SHIFT-133,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-07T08:06:13.789862
SHIFT-133,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-07T08:06:13.789862
SHIFT-134,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-07T09:06:13.789862
SHIFT-134,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-07T09:06:13.789862
SHIFT-134,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-07T09:06:13.789862
SHIFT-134,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-07T09:06:13.789862
SHIFT-134,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-07T09:06:13.789862
SHIFT-134,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-07T09:06:13.789862
SHIFT-134,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,FAIR,2026-07-07T09:06:13.789862
SHIFT-134,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,FAIR,2026-07-07T09:06:13.789862
SHIFT-134,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-07T09:06:13.789862
SHIFT-134,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-07T09:06:13.789862
SHIFT-135,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,FAIR,2026-07-07T10:06:13.789862
SHIFT-135,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-07T10:06:13.789862
SHIFT-135,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-07T10:06:13.789862
SHIFT-135,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-07T10:06:13.789862
SHIFT-135,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-07T10:06:13.789862
SHIFT-135,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-07T10:06:13.789862
SHIFT-135,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-07T10:06:13.789862
SHIFT-135,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-07T10:06:13.789862
SHIFT-135,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-07T10:06:13.789862
SHIFT-135,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-07T10:06:13.789862
SHIFT-136,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-07T11:06:13.789862
SHIFT-136,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-07T11:06:13.789862
SHIFT-136,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-07T11:06:13.789862
SHIFT-136,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-07T11:06:13.789862
SHIFT-136,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-07T11:06:13.789862
SHIFT-136,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-07T11:06:13.789862
SHIFT-136,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-07T11:06:13.789862
SHIFT-136,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-07T11:06:13.789862
SHIFT-136,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-07T11:06:13.789862
SHIFT-136,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-07T11:06:13.789862
SHIFT-137,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,FAIR,2026-07-07T12:06:13.789862
SHIFT-137,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-07T12:06:13.789862
SHIFT-137,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-07T12:06:13.789862
SHIFT-137,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-07T12:06:13.789862
SHIFT-137,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-07T12:06:13.789862
SHIFT-137,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-07T12:06:13.789862
SHIFT-137,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-07T12:06:13.789862
SHIFT-137,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-07T12:06:13.789862
SHIFT-137,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-07T12:06:13.789862
SHIFT-137,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-07T12:06:13.789862
SHIFT-138,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-07T13:06:13.789862
SHIFT-138,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-07T13:06:13.789862
SHIFT-138,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-07T13:06:13.789862
SHIFT-138,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-07T13:06:13.789862
SHIFT-138,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-07T13:06:13.789862
SHIFT-138,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-07T13:06:13.789862
SHIFT-138,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-07T13:06:13.789862
SHIFT-138,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-07T13:06:13.789862
SHIFT-138,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-07T13:06:13.789862
SHIFT-138,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-07T13:06:13.789862
SHIFT-139,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-07T14:06:13.789862
SHIFT-139,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-07T14:06:13.789862
SHIFT-139,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-07T14:06:13.789862
SHIFT-139,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-07T14:06:13.789862
SHIFT-139,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-07T14:06:13.789862
SHIFT-139,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-07T14:06:13.789862
SHIFT-139,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-07T14:06:13.789862
SHIFT-139,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-07T14:06:13.789862
SHIFT-139,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-07T14:06:13.789862
SHIFT-139,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-07T14:06:13.789862
SHIFT-140,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-07T15:06:13.789862
SHIFT-140,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-07T15:06:13.789862
SHIFT-140,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,FAIR,2026-07-07T15:06:13.789862
SHIFT-140,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-07T15:06:13.789862
SHIFT-140,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,FAIR,2026-07-07T15:06:13.789862
SHIFT-140,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-07T15:06:13.789862
SHIFT-140,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-07T15:06:13.789862
SHIFT-140,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-07T15:06:13.789862
SHIFT-140,Z-9,Zone Utilities Area inspected. Parameters nominal.,FAIR,2026-07-07T15:06:13.789862
SHIFT-140,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-07T15:06:13.789862
SHIFT-141,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-07T16:06:13.789862
SHIFT-141,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-07T16:06:13.789862
SHIFT-141,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-07T16:06:13.789862
SHIFT-141,Z-4,Zone Boiler House inspected. Parameters nominal.,FAIR,2026-07-07T16:06:13.789862
SHIFT-141,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-07T16:06:13.789862
SHIFT-141,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-07T16:06:13.789862
SHIFT-141,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-07T16:06:13.789862
SHIFT-141,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-07T16:06:13.789862
SHIFT-141,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-07T16:06:13.789862
SHIFT-141,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-07T16:06:13.789862
SHIFT-142,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-07T17:06:13.789862
SHIFT-142,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-07T17:06:13.789862
SHIFT-142,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-07T17:06:13.789862
SHIFT-142,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-07T17:06:13.789862
SHIFT-142,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-07T17:06:13.789862
SHIFT-142,Z-6,Zone Compressor Station inspected. Parameters nominal.,FAIR,2026-07-07T17:06:13.789862
SHIFT-142,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-07T17:06:13.789862
SHIFT-142,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-07T17:06:13.789862
SHIFT-142,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-07T17:06:13.789862
SHIFT-142,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-07T17:06:13.789862
SHIFT-143,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,FAIR,2026-07-07T18:06:13.789862
SHIFT-143,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-07T18:06:13.789862
SHIFT-143,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-07T18:06:13.789862
SHIFT-143,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-07T18:06:13.789862
SHIFT-143,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-07T18:06:13.789862
SHIFT-143,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-07T18:06:13.789862
SHIFT-143,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-07T18:06:13.789862
SHIFT-143,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-07T18:06:13.789862
SHIFT-143,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-07T18:06:13.789862
SHIFT-143,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-07T18:06:13.789862
SHIFT-144,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-07T19:06:13.789862
SHIFT-144,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-07T19:06:13.789862
SHIFT-144,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-07T19:06:13.789862
SHIFT-144,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-07T19:06:13.789862
SHIFT-144,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-07T19:06:13.789862
SHIFT-144,Z-6,Zone Compressor Station inspected. Parameters nominal.,FAIR,2026-07-07T19:06:13.789862
SHIFT-144,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-07T19:06:13.789862
SHIFT-144,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-07T19:06:13.789862
SHIFT-144,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-07T19:06:13.789862
SHIFT-144,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-07T19:06:13.789862
SHIFT-145,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-07T20:06:13.789862
SHIFT-145,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-07T20:06:13.789862
SHIFT-145,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-07T20:06:13.789862
SHIFT-145,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-07T20:06:13.789862
SHIFT-145,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-07T20:06:13.789862
SHIFT-145,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-07T20:06:13.789862
SHIFT-145,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-07T20:06:13.789862
SHIFT-145,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-07T20:06:13.789862
SHIFT-145,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-07T20:06:13.789862
SHIFT-145,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-07T20:06:13.789862
SHIFT-146,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-07T21:06:13.789862
SHIFT-146,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-07T21:06:13.789862
SHIFT-146,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-07T21:06:13.789862
SHIFT-146,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-07T21:06:13.789862
SHIFT-146,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-07T21:06:13.789862
SHIFT-146,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-07T21:06:13.789862
SHIFT-146,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-07T21:06:13.789862
SHIFT-146,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-07T21:06:13.789862
SHIFT-146,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-07T21:06:13.789862
SHIFT-146,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-07T21:06:13.789862
SHIFT-147,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-07T22:06:13.789862
SHIFT-147,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-07T22:06:13.789862
SHIFT-147,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-07T22:06:13.789862
SHIFT-147,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-07T22:06:13.789862
SHIFT-147,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-07T22:06:13.789862
SHIFT-147,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-07T22:06:13.789862
SHIFT-147,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-07T22:06:13.789862
SHIFT-147,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-07T22:06:13.789862
SHIFT-147,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-07T22:06:13.789862
SHIFT-147,Z-10,Zone Control Room Hub inspected. Parameters nominal.,FAIR,2026-07-07T22:06:13.789862
SHIFT-148,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-07T23:06:13.789862
SHIFT-148,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-07T23:06:13.789862
SHIFT-148,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-07T23:06:13.789862
SHIFT-148,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-07T23:06:13.789862
SHIFT-148,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-07T23:06:13.789862
SHIFT-148,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-07T23:06:13.789862
SHIFT-148,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-07T23:06:13.789862
SHIFT-148,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-07T23:06:13.789862
SHIFT-148,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-07T23:06:13.789862
SHIFT-148,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-07T23:06:13.789862
SHIFT-149,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-08T00:06:13.789862
SHIFT-149,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-08T00:06:13.789862
SHIFT-149,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-08T00:06:13.789862
SHIFT-149,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-08T00:06:13.789862
SHIFT-149,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-08T00:06:13.789862
SHIFT-149,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-08T00:06:13.789862
SHIFT-149,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-08T00:06:13.789862
SHIFT-149,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-08T00:06:13.789862
SHIFT-149,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-08T00:06:13.789862
SHIFT-149,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-08T00:06:13.789862
SHIFT-150,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-08T01:06:13.789862
SHIFT-150,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-08T01:06:13.789862
SHIFT-150,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-08T01:06:13.789862
SHIFT-150,Z-4,Zone Boiler House inspected. Parameters nominal.,FAIR,2026-07-08T01:06:13.789862
SHIFT-150,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-08T01:06:13.789862
SHIFT-150,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-08T01:06:13.789862
SHIFT-150,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-08T01:06:13.789862
SHIFT-150,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-08T01:06:13.789862
SHIFT-150,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-08T01:06:13.789862
SHIFT-150,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-08T01:06:13.789862
SHIFT-151,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-08T02:06:13.789862
SHIFT-151,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-08T02:06:13.789862
SHIFT-151,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-08T02:06:13.789862
SHIFT-151,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-08T02:06:13.789862
SHIFT-151,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-08T02:06:13.789862
SHIFT-151,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-08T02:06:13.789862
SHIFT-151,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-08T02:06:13.789862
SHIFT-151,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-08T02:06:13.789862
SHIFT-151,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-08T02:06:13.789862
SHIFT-151,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-08T02:06:13.789862
SHIFT-152,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-08T03:06:13.789862
SHIFT-152,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-08T03:06:13.789862
SHIFT-152,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-08T03:06:13.789862
SHIFT-152,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-08T03:06:13.789862
SHIFT-152,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,FAIR,2026-07-08T03:06:13.789862
SHIFT-152,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-08T03:06:13.789862
SHIFT-152,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-08T03:06:13.789862
SHIFT-152,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-08T03:06:13.789862
SHIFT-152,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-08T03:06:13.789862
SHIFT-152,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-08T03:06:13.789862
SHIFT-153,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-08T04:06:13.789862
SHIFT-153,Z-2,Zone Blast Furnace inspected. Parameters nominal.,FAIR,2026-07-08T04:06:13.789862
SHIFT-153,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-08T04:06:13.789862
SHIFT-153,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-08T04:06:13.789862
SHIFT-153,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-08T04:06:13.789862
SHIFT-153,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-08T04:06:13.789862
SHIFT-153,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-08T04:06:13.789862
SHIFT-153,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-08T04:06:13.789862
SHIFT-153,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-08T04:06:13.789862
SHIFT-153,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-08T04:06:13.789862
SHIFT-154,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-08T05:06:13.789862
SHIFT-154,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-08T05:06:13.789862
SHIFT-154,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-08T05:06:13.789862
SHIFT-154,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-08T05:06:13.789862
SHIFT-154,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-08T05:06:13.789862
SHIFT-154,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-08T05:06:13.789862
