timestamp,zone_id,sensor_anomaly_score,active_permits,permit_overlap_count,has_hot_work,has_confined_space,has_electrical_isolation,simops_conflict,worker_count,worker_exposure_duration,maintenance_overdue,equipment_health_avg,recent_near_miss_count,shift_change,risk_score,is_incident_imminent,combustible_gas_val,combustible_gas_avg_30m,combustible_gas_std_30m,combustible_gas_slope_30m,toxic_gas_val,toxic_gas_avg_30m,toxic_gas_std_30m,toxic_gas_slope_30m,oxygen_val,oxygen_avg_30m,oxygen_std_30m,oxygen_slope_30m,ventilation_val,ventilation_avg_30m,ventilation_std_30m,ventilation_slope_30m,pressure_val,pressure_avg_30m,pressure_std_30m,pressure_slope_30m,vibration_val,vibration_avg_30m,vibration_std_30m,vibration_slope_30m,temperature_val,temperature_avg_30m,temperature_std_30m,temperature_slope_30m
2026-07-05T03:21:37.608452,Z-1,0.56,4,3,1,1,0,1,26,33,215,94.76428571428572,0,0,57.19,1,18.0,17.0,0.683,0.08,0.305,0.308,0.011,-0.001,21.139,21.155,0.012,-0.001,66.875,68.438,1.067,-0.125,7.727,7.675,0.039,0.002,1.769,1.756,0.02,0.001,20.997,20.962,0.055,0.005
2026-07-05T03:21:37.608452,Z-2,0.243,2,1,0,0,0,1,23,40,155,95.038,0,0,9.12,0,0.355,0.369,0.009,-0.001,0.401,0.417,0.011,-0.001,20.621,20.627,0.013,-0.001,93.506,93.767,0.162,-0.019,87.981,86.955,0.544,0.058,1.644,1.671,0.032,-0.003,952.062,949.18,4.264,0.263
2026-07-05T03:21:37.608452,Z-5,0.171,1,0,1,0,0,0,19,39,161,94.54333333333334,0,0,9.01,0,0.299,0.284,0.009,0.0,0.141,0.153,0.007,-0.001,20.291,20.284,0.011,-0.001,93.838,93.889,0.109,-0.01,12.31,12.221,0.067,0.004,0.952,0.907,0.029,0.002,16.778,16.707,0.043,0.002
2026-07-05T03:21:37.608452,Z-8,0.051,0,0,0,0,0,0,32,19,185,94.185,0,0,10.03,0,0.205,0.188,0.009,0.001,0.1,0.12,0.012,-0.001,21.072,21.092,0.013,-0.001,97.107,97.012,0.067,0.0,10.178,10.112,0.056,0.006,0.971,0.995,0.02,0.0,22.517,22.616,0.087,-0.005
2026-07-05T03:26:37.608452,Z-1,0.643,4,3,1,1,0,1,26,85,215,94.76428571428572,0,0,58.12,1,18.4,17.4,0.683,0.08,0.31,0.305,0.007,-0.0,21.157,21.152,0.009,-0.001,66.25,67.812,1.067,-0.125,7.666,7.671,0.038,0.003,1.8,1.762,0.026,0.003,21.16,21.007,0.082,0.008
2026-07-05T03:26:37.608452,Z-5,0.272,1,0,1,0,0,0,19,82,161,94.54333333333334,0,0,6.95,0,0.317,0.29,0.015,0.001,0.148,0.152,0.007,-0.001,20.274,20.28,0.008,-0.0,94.02,93.882,0.099,0.0,12.371,12.247,0.086,0.008,0.981,0.918,0.04,0.005,16.784,16.713,0.051,0.005
2026-07-05T03:26:37.608452,Z-7,0.14,3,2,1,1,0,1,30,79,207,94.28714285714285,0,0,9.81,0,0.109,0.081,0.018,0.002,0.504,0.489,0.02,0.002,21.135,21.138,0.008,0.0,94.921,94.807,0.187,0.02,10.716,10.675,0.032,0.001,1.011,0.971,0.034,0.004,24.248,24.084,0.119,0.013
2026-07-05T03:26:37.608452,Z-9,0.221,1,0,0,0,0,0,25,63,172,92.83285714285714,0,0,5.74,0,0.665,0.63,0.022,0.003,0.157,0.16,0.008,-0.001,20.202,20.193,0.008,0.001,96.84,96.685,0.119,0.013,10.331,10.292,0.063,-0.003,0.553,0.516,0.019,0.002,20.919,20.757,0.095,0.011
2026-07-05T03:31:37.608452,Z-1,0.446,4,3,1,1,0,1,26,68,215,94.76428571428572,0,0,59.06,1,18.8,17.8,0.683,0.08,0.293,0.301,0.006,-0.0,21.159,21.151,0.007,0.0,65.625,67.188,1.067,-0.125,7.668,7.679,0.031,0.001,1.8,1.776,0.02,0.002,21.035,21.02,0.079,0.007
2026-07-05T03:31:37.608452,Z-2,0.195,1,0,0,0,0,0,23,72,155,95.038,0,0,7.71,0,0.337,0.356,0.012,-0.001,0.392,0.405,0.009,-0.001,20.595,20.613,0.011,-0.001,93.491,93.595,0.152,-0.016,87.052,87.218,0.41,0.022,1.601,1.637,0.026,-0.003,958.517,952.733,5.021,0.527
2026-07-05T03:31:37.608452,Z-4,0.153,0,0,0,0,0,0,22,69,133,96.854,0,0,5.69,0,0.007,0.031,0.016,-0.002,0.516,0.505,0.007,0.0,21.138,21.147,0.006,-0.001,92.54,92.566,0.071,0.005,6.559,6.538,0.014,0.001,0.942,0.966,0.019,-0.002,26.046,26.314,0.237,-0.027
2026-07-05T03:31:37.608452,Z-7,0.122,3,2,1,1,0,1,30,87,207,94.28714285714285,0,0,9.11,0,0.125,0.092,0.022,0.003,0.488,0.494,0.014,0.001,21.139,21.14,0.007,0.0,94.825,94.85,0.153,0.01,10.679,10.68,0.029,-0.001,0.996,0.985,0.022,0.002,24.457,24.171,0.161,0.018
2026-07-05T03:36:37.608452,Z-1,0.547,4,3,1,1,0,1,26,11,215,94.76428571428572,0,0,60.0,1,19.2,18.2,0.683,0.08,0.29,0.299,0.007,-0.0,21.142,21.149,0.007,0.0,65.0,66.562,1.067,-0.125,7.63,7.672,0.036,-0.001,1.8,1.784,0.019,0.002,20.894,21.021,0.078,-0.002
2026-07-05T03:36:37.608452,Z-2,0.013,1,0,0,0,0,0,23,83,155,95.038,0,0,5.55,0,0.34,0.352,0.012,-0.001,0.407,0.403,0.007,-0.0,20.591,20.606,0.011,-0.001,93.332,93.516,0.145,-0.015,87.6,87.354,0.378,0.015,1.625,1.631,0.024,-0.002,964.429,955.944,5.306,0.559
2026-07-05T03:36:37.608452,Z-5,0.275,1,0,1,0,0,0,19,56,161,94.54333333333334,0,0,8.36,0,0.316,0.301,0.015,0.002,0.165,0.154,0.009,0.001,20.286,20.281,0.009,0.001,94.178,93.949,0.162,0.017,12.206,12.28,0.065,0.002,0.979,0.947,0.027,0.002,16.847,16.789,0.084,0.008
2026-07-05T03:36:37.608452,Z-7,0.219,3,2,1,1,0,1,30,35,207,94.28714285714285,0,0,9.69,0,0.144,0.106,0.023,0.003,0.469,0.494,0.014,-0.001,21.136,21.14,0.007,-0.0,94.952,94.909,0.104,0.003,10.695,10.678,0.026,0.001,1.02,0.998,0.013,0.001,24.588,24.266,0.206,0.024
2026-07-05T03:36:37.608452,Z-8,0.002,0,0,0,0,0,0,32,69,185,94.185,0,0,7.81,0,0.208,0.201,0.012,0.001,0.082,0.1,0.015,-0.002,21.101,21.088,0.009,0.001,96.89,96.968,0.069,-0.001,10.071,10.143,0.04,-0.002,0.996,0.992,0.024,-0.001,22.377,22.474,0.159,-0.017
2026-07-05T03:41:37.608452,Z-1,0.546,4,3,1,1,0,1,26,25,215,94.76428571428572,0,0,60.94,1,19.6,18.6,0.683,0.08,0.282,0.296,0.009,-0.001,21.161,21.151,0.009,0.0,64.375,65.938,1.067,-0.125,7.61,7.668,0.041,-0.004,1.796,1.791,0.012,0.001,20.765,20.981,0.124,-0.01
2026-07-05T03:41:37.608452,Z-2,0.099,0,0,0,0,0,0,23,90,155,95.038,0,0,8.09,0,0.331,0.346,0.013,-0.001,0.393,0.4,0.007,-0.0,20.579,20.599,0.013,-0.001,93.206,93.426,0.142,-0.015,87.932,87.543,0.334,0.01,1.614,1.62,0.013,-0.001,958.117,957.736,3.669,0.278
2026-07-05T03:41:37.608452,Z-4,0.039,0,0,0,0,0,0,22,79,133,96.854,0,0,9.16,0,0.0,0.015,0.014,-0.002,0.534,0.515,0.013,0.001,21.148,21.146,0.005,0.0,92.219,92.492,0.157,-0.015,6.612,6.56,0.035,0.004,0.896,0.946,0.031,-0.003,25.786,26.077,0.192,-0.022
2026-07-05T03:41:37.608452,Z-5,0.215,1,0,1,0,0,0,19,53,161,94.54333333333334,0,0,9.13,0,0.32,0.308,0.012,0.001,0.176,0.158,0.012,0.001,20.29,20.285,0.007,0.0,94.277,94.019,0.195,0.023,12.201,12.283,0.061,-0.005,0.949,0.952,0.024,0.001,16.715,16.79,0.083,0.003
2026-07-05T03:41:37.608452,Z-10,0.071,0,0,0,0,0,0,27,42,143,93.424,0,0,6.55,0,0.188,0.193,0.007,-0.0,0.447,0.451,0.006,0.0,20.895,20.891,0.006,0.0,97.254,97.348,0.106,-0.006,0.0,0.0,0.0,0.0,1.629,1.641,0.014,-0.0,18.364,18.323,0.088,0.008
2026-07-05T03:46:37.608452,Z-1,0.426,4,3,1,1,0,1,26,35,215,94.76428571428572,1,0,61.88,1,20.0,19.0,0.683,0.08,0.282,0.294,0.011,-0.001,21.142,21.15,0.009,0.0,63.75,65.312,1.067,-0.125,7.596,7.65,0.044,-0.005,1.767,1.789,0.015,-0.0,20.654,20.917,0.169,-0.017
2026-07-05T03:46:37.608452,Z-2,0.096,0,0,0,0,0,0,23,33,155,95.038,0,0,11.98,0,0.313,0.337,0.013,-0.001,0.383,0.395,0.007,-0.0,20.578,20.595,0.015,-0.002,93.11,93.336,0.143,-0.015,87.312,87.545,0.333,-0.007,1.588,1.614,0.018,-0.001,949.004,956.556,4.932,-0.038
2026-07-05T03:46:37.608452,Z-3,0.245,0,0,0,0,0,0,26,34,175,96.66000000000001,0,0,9.13,0,0.25,0.247,0.009,0.001,1.031,1.029,0.006,0.0,20.437,20.439,0.012,0.001,95.77,95.731,0.143,0.013,8.717,8.663,0.031,0.002,1.358,1.4,0.031,-0.003,14.977,15.166,0.1,-0.007
2026-07-05T03:46:37.608452,Z-4,0.036,0,0,0,0,0,0,22,40,133,96.854,0,0,9.11,0,0.0,0.009,0.01,-0.001,0.551,0.523,0.018,0.002,21.143,21.144,0.005,0.0,92.417,92.465,0.153,-0.013,6.583,6.57,0.031,0.003,0.916,0.935,0.028,-0.003,25.872,25.987,0.128,-0.014
2026-07-05T03:46:37.608452,Z-6,0.297,0,0,0,0,0,0,20,36,143,96.842,0,0,9.24,0,0.142,0.122,0.011,0.001,0.0,0.0,0.0,0.0,20.413,20.429,0.009,-0.001,93.918,93.829,0.118,-0.005,9.109,9.121,0.03,0.002,1.256,1.26,0.017,-0.0,28.964,28.777,0.132,0.01
2026-07-05T03:46:37.608452,Z-8,0.207,0,0,0,0,0,0,32,73,185,94.185,0,0,5.34,0,0.209,0.206,0.008,-0.0,0.085,0.091,0.008,-0.001,21.134,21.101,0.02,0.002,96.953,96.944,0.103,-0.008,9.923,10.084,0.096,-0.011,1.007,0.993,0.026,0.002,22.627,22.432,0.123,0.005
2026-07-05T03:46:37.608452,Z-9,0.291,1,0,0,0,0,0,25,62,172,92.83285714285714,0,0,8.68,0,0.679,0.66,0.01,0.001,0.179,0.158,0.012,0.001,20.206,20.201,0.006,0.0,96.535,96.778,0.119,-0.011,10.308,10.305,0.046,0.0,0.5,0.543,0.028,-0.001,21.291,21.072,0.161,0.018
2026-07-05T03:46:37.608452,Z-10,0.173,0,0,0,0,0,0,27,37,143,93.424,0,0,7.69,0,0.196,0.192,0.006,0.0,0.445,0.45,0.006,0.0,20.889,20.891,0.006,0.0,97.115,97.309,0.137,-0.012,0.0,0.0,0.0,0.0,1.614,1.638,0.017,-0.002,18.319,18.352,0.043,0.0
2026-07-05T03:51:37.608452,Z-1,0.47,4,3,1,1,0,1,26,59,215,94.76428571428572,1,0,62.81,1,20.4,19.4,0.683,0.08,0.299,0.293,0.01,-0.001,21.126,21.148,0.013,-0.001,63.125,64.688,1.067,-0.125,7.595,7.627,0.03,-0.003,1.743,1.784,0.022,-0.002,20.697,20.867,0.182,-0.02
2026-07-05T03:51:37.608452,Z-3,0.236,0,0,0,0,0,0,26,30,175,96.66000000000001,0,0,6.93,0,0.24,0.248,0.007,-0.0,1.041,1.031,0.007,0.001,20.448,20.442,0.012,0.001,95.917,95.802,0.108,0.009,8.708,8.669,0.036,0.003,1.335,1.384,0.035,-0.004,15.016,15.142,0.115,-0.012
2026-07-05T03:51:37.608452,Z-4,0.075,0,0,0,0,0,0,22,66,133,96.854,0,0,11.85,0,0.01,0.006,0.007,-0.0,0.568,0.534,0.021,0.002,21.144,21.144,0.005,0.0,92.332,92.427,0.153,-0.013,6.543,6.571,0.03,0.001,0.891,0.919,0.02,-0.002,25.772,25.92,0.118,-0.013
2026-07-05T03:51:37.608452,Z-8,0.06,0,0,0,0,0,0,32,17,185,94.185,0,0,6.99,0,0.203,0.206,0.008,-0.0,0.079,0.088,0.008,-0.001,21.14,21.112,0.019,0.002,97.094,96.942,0.099,0.002,9.948,10.046,0.097,-0.011,1.022,1.002,0.025,0.002,22.483,22.426,0.119,0.01
2026-07-05T03:56:37.608452,Z-1,0.705,4,3,1,1,0,1,26,21,215,94.76428571428572,0,0,63.75,1,20.8,19.8,0.683,0.08,0.313,0.293,0.011,0.001,21.127,21.143,0.014,-0.001,62.5,64.062,1.067,-0.125,7.632,7.622,0.025,-0.002,1.786,1.782,0.021,-0.002,20.585,20.772,0.152,-0.017
2026-07-05T03:56:37.608452,Z-2,0.037,1,0,0,0,1,0,23,77,155,95.038,0,0,7.83,0,0.343,0.331,0.01,-0.0,0.386,0.393,0.008,-0.0,20.572,20.579,0.011,-0.001,93.117,93.224,0.145,-0.015,87.167,87.437,0.296,-0.001,1.562,1.6,0.02,-0.002,958.59,956.861,4.92,-0.254
2026-07-05T03:56:37.608452,Z-3,0.1,0,0,0,0,0,0,26,25,175,96.66000000000001,0,0,11.47,0,0.258,0.251,0.007,-0.0,1.058,1.036,0.012,0.001,20.467,20.45,0.011,0.0,95.947,95.857,0.082,0.006,8.678,8.677,0.032,0.002,1.379,1.375,0.027,-0.002,14.868,15.082,0.144,-0.016
2026-07-05T03:56:37.608452,Z-9,0.213,1,0,0,0,0,0,25,36,172,92.83285714285714,0,0,8.5,0,0.658,0.663,0.009,0.0,0.193,0.171,0.018,0.002,20.21,20.206,0.009,0.001,96.655,96.72,0.117,-0.01,10.361,10.32,0.04,-0.001,0.51,0.538,0.03,-0.003,21.442,21.24,0.129,0.014
2026-07-05T04:01:37.608452,Z-1,0.668,4,3,1,1,0,1,26,41,215,94.76428571428572,1,0,64.69,1,21.2,20.2,0.683,0.08,0.331,0.299,0.018,0.002,21.13,21.138,0.012,-0.001,61.875,63.438,1.067,-0.125,7.569,7.605,0.022,-0.001,1.762,1.776,0.02,-0.001,20.567,20.694,0.111,-0.012
2026-07-05T04:01:37.608452,Z-5,0.076,1,0,1,0,0,0,19,29,161,94.54333333333334,0,0,6.53,0,0.324,0.313,0.009,-0.0,0.174,0.171,0.008,0.0,20.266,20.278,0.011,-0.001,94.549,94.391,0.129,0.015,12.154,12.188,0.049,-0.003,1.058,1.008,0.039,0.004,16.924,16.851,0.085,0.007
2026-07-05T04:01:37.608452,Z-8,0.199,0,0,0,0,0,0,32,85,185,94.185,0,0,8.95,0,0.222,0.207,0.009,0.001,0.093,0.085,0.007,-0.0,21.124,21.126,0.014,0.001,96.984,96.939,0.099,0.007,9.995,9.984,0.048,-0.003,1.017,1.009,0.017,-0.0,22.492,22.471,0.082,0.002
2026-07-05T04:06:37.608452,Z-1,0.62,4,3,1,1,0,1,26,13,215,94.76428571428572,0,0,65.62,1,21.6,20.6,0.683,0.08,0.317,0.304,0.018,0.002,21.127,21.136,0.013,-0.001,61.25,62.812,1.067,-0.125,7.543,7.591,0.029,-0.002,1.772,1.771,0.017,-0.001,20.397,20.611,0.117,-0.013
2026-07-05T04:06:37.608452,Z-2,0.29,1,0,0,0,1,0,23,36,155,95.038,0,0,10.14,0,0.345,0.336,0.015,0.001,0.389,0.388,0.005,-0.0,20.563,20.568,0.009,-0.001,93.012,93.087,0.071,-0.007,87.254,87.496,0.277,-0.014,1.609,1.596,0.018,-0.0,946.66,953.445,4.48,-0.176
2026-07-05T04:06:37.608452,Z-6,0.292,2,1,0,0,0,1,20,46,143,96.842,0,0,11.2,0,0.154,0.148,0.011,0.001,0.0,0.0,0.0,0.0,20.427,20.417,0.009,0.0,93.972,93.85,0.088,0.002,9.246,9.163,0.06,0.005,1.218,1.247,0.023,-0.002,28.703,28.832,0.094,-0.009
2026-07-05T04:06:37.608452,Z-7,0.244,3,2,0,1,1,1,30,16,207,94.28714285714285,0,0,11.21,0,0.096,0.107,0.016,-0.002,0.473,0.466,0.009,0.001,21.126,21.134,0.006,-0.0,95.449,95.314,0.17,0.018,10.736,10.738,0.029,-0.002,1.065,1.031,0.033,0.003,23.848,24.137,0.235,-0.027
2026-07-05T04:06:37.608452,Z-8,0.104,0,0,0,0,0,0,32,10,185,94.185,0,0,10.43,0,0.232,0.211,0.013,0.001,0.105,0.089,0.01,0.0,21.143,21.133,0.01,0.001,96.976,96.954,0.097,0.006,9.901,9.955,0.037,-0.002,0.994,1.009,0.017,-0.001,22.65,22.516,0.092,0.003
2026-07-05T04:06:37.608452,Z-10,0.126,0,0,0,0,0,0,27,51,143,93.424,0,0,5.22,0,0.201,0.196,0.004,0.0,0.452,0.453,0.006,0.0,20.892,20.897,0.005,0.0,97.103,97.138,0.064,-0.004,0.0,0.0,0.0,0.0,1.611,1.625,0.018,-0.001,18.449,18.441,0.078,0.005
2026-07-05T04:11:37.608452,Z-1,0.764,3,2,1,1,0,1,26,62,215,94.76428571428572,0,0,66.56,1,22.0,21.0,0.683,0.08,0.302,0.307,0.015,0.001,21.14,21.132,0.006,-0.0,60.625,62.188,1.067,-0.125,7.548,7.58,0.031,-0.003,1.732,1.76,0.018,-0.001,20.562,20.577,0.094,-0.008
2026-07-05T04:11:37.608452,Z-2,0.16,1,0,0,0,1,0,23,89,155,95.038,0,0,11.91,0,0.343,0.338,0.015,0.001,0.377,0.386,0.006,-0.0,20.575,20.567,0.009,-0.0,93.164,93.081,0.06,-0.0,86.675,87.287,0.337,-0.02,1.622,1.597,0.019,0.001,949.013,951.928,4.172,-0.116
2026-07-05T04:11:37.608452,Z-8,0.285,0,0,0,0,0,0,32,48,185,94.185,0,0,9.83,0,0.247,0.22,0.015,0.002,0.122,0.093,0.016,0.002,21.132,21.136,0.007,-0.0,97.134,97.015,0.072,0.003,9.828,9.926,0.053,-0.003,1.013,1.006,0.014,-0.0,22.525,22.528,0.087,0.0
2026-07-05T04:11:37.608452,Z-10,0.11,0,0,0,0,0,0,27,10,143,93.424,0,0,7.53,0,0.19,0.196,0.004,-0.0,0.451,0.454,0.006,0.0,20.905,20.898,0.006,0.0,97.176,97.125,0.044,0.001,0.0,0.0,0.0,0.0,1.616,1.622,0.018,-0.001,18.367,18.441,0.077,0.0
2026-07-05T04:16:37.608452,Z-1,0.539,3,2,1,1,0,1,26,78,215,94.76428571428572,0,1,67.5,1,22.4,21.4,0.683,0.08,0.322,0.314,0.011,0.0,21.152,21.134,0.009,0.001,60.0,61.562,1.067,-0.125,7.57,7.576,0.03,-0.002,1.721,1.753,0.023,-0.001,20.551,20.56,0.088,-0.006
2026-07-05T04:16:37.608452,Z-2,0.006,1,0,0,0,1,0,23,54,155,95.038,0,1,7.36,0,0.358,0.345,0.012,0.001,0.362,0.382,0.011,-0.001,20.569,20.566,0.007,0.0,93.205,93.097,0.076,0.004,86.243,87.109,0.513,-0.049,1.602,1.599,0.019,0.001,943.913,951.079,5.096,-0.462
2026-07-05T04:16:37.608452,Z-4,0.013,0,0,0,0,0,0,22,51,133,96.854,0,1,9.03,0,0.065,0.036,0.017,0.002,0.587,0.581,0.008,0.001,21.129,21.134,0.006,-0.001,92.684,92.423,0.155,0.016,6.587,6.573,0.021,0.002,0.858,0.879,0.02,-0.002,25.002,25.481,0.302,-0.034
2026-07-05T04:16:37.608452,Z-5,0.136,1,0,1,0,0,0,19,80,161,94.54333333333334,0,1,7.8,0,0.28,0.302,0.013,-0.001,0.186,0.181,0.006,0.001,20.295,20.279,0.012,0.001,94.715,94.56,0.088,0.01,12.299,12.206,0.066,0.007,1.019,1.028,0.02,-0.001,16.89,16.908,0.048,-0.003
2026-07-05T04:16:37.608452,Z-8,0.178,1,0,0,1,0,0,32,77,185,94.185,0,1,9.55,0,0.256,0.228,0.019,0.002,0.117,0.099,0.018,0.002,21.118,21.133,0.01,-0.001,97.281,97.07,0.116,0.009,9.801,9.906,0.07,-0.007,1.051,1.013,0.022,0.001,22.476,22.503,0.076,0.003
2026-07-05T04:16:37.608452,Z-10,0.022,1,0,0,0,0,0,27,31,143,93.424,0,1,11.21,0,0.203,0.197,0.005,0.0,0.436,0.452,0.008,-0.001,20.906,20.901,0.004,0.0,97.043,97.112,0.054,-0.001,0.0,0.0,0.0,0.0,1.615,1.623,0.018,-0.001,18.496,18.471,0.056,-0.003
2026-07-05T04:21:37.608452,Z-1,0.699,3,2,1,1,0,1,26,40,215,94.76428571428572,0,0,68.44,1,22.8,21.8,0.683,0.08,0.314,0.317,0.009,-0.0,21.143,21.136,0.009,0.001,59.375,60.938,1.067,-0.125,7.635,7.583,0.037,0.0,1.716,1.748,0.027,-0.003,20.627,20.548,0.072,0.002
2026-07-05T04:21:37.608452,Z-7,0.252,3,2,0,0,1,1,30,20,207,94.28714285714285,0,0,10.39,0,0.1,0.097,0.006,0.0,0.451,0.469,0.01,-0.001,21.116,21.124,0.01,-0.001,95.454,95.416,0.091,-0.004,10.603,10.673,0.062,-0.007,1.027,1.048,0.022,-0.001,23.837,23.846,0.119,-0.008
2026-07-05T04:26:37.608452,Z-1,0.554,3,2,1,1,0,1,26,57,215,94.76428571428572,0,0,69.38,1,23.2,22.2,0.683,0.08,0.326,0.319,0.009,-0.0,21.128,21.137,0.009,0.0,58.75,60.312,1.067,-0.125,7.679,7.591,0.05,0.005,1.734,1.74,0.021,-0.002,20.749,20.576,0.105,0.009
2026-07-05T04:26:37.608452,Z-10,0.157,1,0,0,0,0,0,27,19,143,93.424,0,0,11.19,0,0.225,0.206,0.012,0.001,0.432,0.443,0.01,-0.001,20.875,20.895,0.011,-0.001,96.963,97.082,0.071,-0.007,0.0,0.0,0.0,0.0,1.63,1.613,0.009,0.001,18.498,18.452,0.045,0.001
2026-07-05T04:31:37.608452,Z-1,0.48,3,2,1,1,0,1,26,57,215,94.76428571428572,0,0,70.31,1,23.6,22.6,0.683,0.08,0.34,0.32,0.012,0.001,21.141,21.138,0.009,0.0,58.125,59.688,1.067,-0.125,7.624,7.6,0.05,0.005,1.75,1.738,0.019,-0.001,20.896,20.63,0.158,0.018
2026-07-05T04:31:37.608452,Z-5,0.136,1,0,1,0,0,0,19,71,161,94.54333333333334,0,0,11.82,0,0.27,0.281,0.017,-0.002,0.189,0.184,0.004,0.0,20.306,20.297,0.01,0.001,94.549,94.61,0.076,0.001,12.448,12.349,0.094,0.011,0.927,0.988,0.032,-0.003,16.811,16.902,0.074,-0.002
2026-07-05T04:31:37.608452,Z-7,0.256,2,1,0,0,1,1,30,42,207,94.28714285714285,0,0,7.56,0,0.11,0.103,0.006,0.0,0.436,0.46,0.017,-0.002,21.101,21.113,0.011,-0.001,95.561,95.448,0.113,0.008,10.68,10.656,0.048,-0.001,1.039,1.041,0.017,-0.001,23.866,23.824,0.099,0.006
2026-07-05T04:31:37.608452,Z-9,0.012,1,0,0,0,0,0,25,51,172,92.83285714285714,0,0,10.03,0,0.642,0.648,0.011,-0.0,0.162,0.171,0.009,-0.001,20.229,20.209,0.013,0.001,96.237,96.513,0.143,-0.014,10.419,10.333,0.06,0.005,0.5,0.5,0.0,0.0,21.505,21.444,0.077,0.007
2026-07-05T04:31:37.608452,Z-10,0.143,1,0,0,0,0,0,27,15,143,93.424,0,0,6.23,0,0.227,0.211,0.014,0.001,0.422,0.437,0.011,-0.001,20.875,20.89,0.013,-0.001,97.04,97.064,0.065,-0.005,0.0,0.0,0.0,0.0,1.595,1.612,0.011,-0.0,18.411,18.441,0.046,0.001
2026-07-05T04:36:37.608452,Z-1,0.544,2,1,1,0,0,1,26,30,215,94.76428571428572,1,0,71.25,1,24.0,23.0,0.683,0.08,0.335,0.323,0.012,0.001,21.157,21.143,0.01,0.0,57.5,59.062,1.067,-0.125,7.631,7.615,0.044,0.004,1.708,1.727,0.014,-0.0,20.981,20.728,0.164,0.019
2026-07-05T04:36:37.608452,Z-3,0.143,1,0,0,0,0,0,26,35,175,96.66000000000001,0,0,10.42,0,0.264,0.266,0.006,-0.0,1.06,1.071,0.007,-0.0,20.412,20.436,0.016,-0.002,96.035,96.025,0.053,-0.002,8.833,8.782,0.044,0.005,1.432,1.379,0.036,0.004,14.974,14.868,0.063,0.004
2026-07-05T04:36:37.608452,Z-8,0.25,1,0,0,1,0,0,32,88,185,94.185,0,0,10.34,0,0.228,0.245,0.01,-0.001,0.137,0.128,0.007,0.001,21.125,21.128,0.006,0.0,97.363,97.297,0.08,0.008,9.94,9.873,0.049,0.005,1.029,1.038,0.018,0.001,22.08,22.328,0.147,-0.016
2026-07-05T04:36:37.608452,Z-10,0.292,1,0,0,0,0,0,27,42,143,93.424,0,0,11.49,0,0.21,0.212,0.013,0.001,0.415,0.431,0.011,-0.001,20.886,20.889,0.013,-0.001,96.868,97.025,0.094,-0.009,0.0,0.0,0.0,0.0,1.606,1.611,0.011,-0.0,18.379,18.43,0.052,-0.001
2026-07-05T04:41:37.608452,Z-1,0.67,1,0,1,0,0,0,26,53,215,94.76428571428572,0,0,72.19,1,24.4,23.4,0.683,0.08,0.353,0.332,0.013,0.001,21.148,21.145,0.01,0.0,56.875,58.438,1.067,-0.125,7.699,7.64,0.041,0.003,1.758,1.731,0.018,0.001,20.775,20.763,0.147,0.013
2026-07-05T04:41:37.608452,Z-2,0.25,1,0,0,0,0,0,23,36,155,95.038,0,0,10.13,0,0.344,0.353,0.011,-0.001,0.353,0.346,0.01,-0.0,20.554,20.558,0.007,-0.0,93.454,93.288,0.102,0.009,87.46,87.348,0.592,0.051,1.643,1.613,0.029,0.003,948.183,949.837,3.921,0.166
2026-07-05T04:41:37.608452,Z-7,0.197,2,1,0,0,1,1,30,18,207,94.28714285714285,0,0,10.69,0,0.113,0.106,0.006,0.001,0.421,0.442,0.015,-0.002,21.1,21.109,0.011,-0.001,95.608,95.493,0.117,0.01,10.659,10.653,0.039,0.003,1.059,1.045,0.015,0.0,23.869,23.902,0.084,0.005
2026-07-05T04:41:37.608452,Z-10,0.21,1,0,0,0,0,0,27,44,143,93.424,0,0,6.07,0,0.197,0.213,0.011,-0.0,0.42,0.426,0.007,-0.001,20.901,20.889,0.012,-0.0,97.062,97.006,0.07,-0.002,0.0,0.0,0.0,0.0,1.647,1.616,0.017,0.001,18.265,18.413,0.079,-0.008
2026-07-05T04:46:37.608452,Z-1,0.445,1,0,1,0,0,0,26,80,215,94.76428571428572,1,0,73.12,1,24.8,23.8,0.683,0.08,0.367,0.339,0.017,0.002,21.135,21.142,0.009,0.0,56.25,57.812,1.067,-0.125,7.666,7.656,0.028,0.001,1.8,1.744,0.03,0.003,20.612,20.773,0.133,0.0
2026-07-05T04:46:37.608452,Z-2,0.204,1,0,0,0,0,0,23,80,155,95.038,0,0,6.35,0,0.353,0.352,0.011,-0.001,0.357,0.345,0.008,0.001,20.538,20.553,0.008,-0.001,93.619,93.357,0.15,0.016,87.148,87.499,0.362,0.001,1.6,1.613,0.029,0.002,948.619,950.621,3.026,-0.106
2026-07-05T04:46:37.608452,Z-3,0.222,2,1,0,1,0,1,26,73,175,96.66000000000001,0,0,11.65,0,0.253,0.263,0.009,-0.001,1.062,1.072,0.008,-0.001,20.402,20.419,0.018,-0.002,96.315,96.095,0.119,0.009,8.891,8.822,0.038,0.004,1.456,1.416,0.03,0.003,14.721,14.839,0.079,-0.002
